mcl1	mcl3	mcl5	ortho_group	species	gene_id	desc	symbol	Transcription Factor Family	Gene Symbol	Gene Name	Also Known As	Source Material for Membership
3	154	312	OG0002874	fly	FBgn0025790	TAR DNA-binding protein-43 homolog	TBPH					
3	154	312	OG0002874	fly	FBgn0036496	cocoon	cocoon					
3	155	313	OG0004291	fly	FBgn0031883	Caper	Caper					
3	156	314	OG0003689	fly	FBgn0020660	eukaryotic translation initiation factor 4B	eIF4B					
3	157	316	OG0003626	fly	FBgn0028577	half pint	hfp					
3	158	317	OG0004198	fly	FBgn0029629	eukaryotic translation initiation factor 3 subunit g1	eIF3g1					
3	158	317	OG0004198	fly	FBgn0038796	eukaryotic translation initiation factor 3 subunit g2	eIF3g2					
3	159	318	OG0003765	fly	FBgn0037707	RNA-binding protein S1	RnpS1					
3	160	319	OG0003710	fly	FBgn0032822		CG10466					
3	161	320	OG0004093	fly	FBgn0005411	U2 small nuclear riboprotein auxiliary factor 50	U2af50					
3	161	320	OG0004093	fly	FBgn0034834	Large Subunit 2	LS2					
3	162	321	OG0002755	fly	FBgn0027841	Cleavage stimulation factor 64 kD subunit	CstF64					
3	163	322	OG0006360	fly	FBgn0039797	eukaryotic translation initiation factor 4H2	eIF4H2					
3	163	322	OG0006360	fly	FBgn0262734	eukaryotic translation initiation factor 4H1	eIF4H1					
3	163	322	OG0026482	fly	FBgn0036156		CG11726					
3	164	323	OG0004843	fly	FBgn0086683	Spf45	Spf45					
3	166	325	OG0004556	fly	FBgn0032620		CG12288					
3	167	326	OG0004915	fly	FBgn0037081	barricade	barc					
3	168	327	OG0005462	fly	FBgn0029131	Death executioner Bcl-2	Debcl					
3	168	327	OG0005462	fly	FBgn0040491	Buffy	Buffy					
3	169	328	OG0005288	fly	FBgn0035692	Splicing factor 3b subunit 6	Sf3b6					
3	170	329	OG0005931	fly	FBgn0030571		CG14414					
3	173	332	OG0005642	fly	FBgn0038989		CG6937					
3	175	334	OG0008073	fly	FBgn0034750		CG3732					
3	179	338	OG0002849	fly	FBgn0003975	vestigial	vg					
3	180	339	OG0002664	fly	FBgn0016978	small ribonucleoprotein particle U1 subunit 70K	snRNP-U1-70K					
3	183	343	OG0009571	fly	FBgn0035526		CG1316					
3	184	344	OG0005884	fly	FBgn0260456		CG4806					
3	201	361	OG0016873	fly	FBgn0030956		CG18259					
3	201	361	OG0016873	fly	FBgn0030959		CG6961					
4	224	450	OG0004018	fly	FBgn0034986	mitochondrial ribosomal protein S17	mRpS17					
5	265	502	OG0000414	fly	FBgn0015789	Rab10	Rab10					
5	265	502	OG0000414	fly	FBgn0262518	Rab8	Rab8					
5	265	502	OG0000502	fly	FBgn0015790	Rab11	Rab11					
5	265	502	OG0000520	fly	FBgn0005586	Rab3	Rab3					
5	265	502	OG0000669	fly	FBgn0014010	Rab5	Rab5					
5	265	502	OG0001300	fly	FBgn0015797	Rab6	Rab6					
5	265	502	OG0001639	fly	FBgn0002567	Rab32	Rab32					
5	265	502	OG0001813	fly	FBgn0285937	Rab1	Rab1					
5	265	502	OG0001951	fly	FBgn0025382	Rab27	Rab27					
5	265	502	OG0002228	fly	FBgn0035255	RabX5	RabX5					
5	265	502	OG0002615	fly	FBgn0014009	Rab2	Rab2					
5	265	502	OG0002848	fly	FBgn0029959	Rab39	Rab39					
5	265	502	OG0002862	fly	FBgn0086913	Rab26	Rab26					
5	265	502	OG0003106	fly	FBgn0016701	Rab4	Rab4					
5	265	502	OG0003192	fly	FBgn0015795	Rab7	Rab7					
5	265	502	OG0003428	fly	FBgn0015794	Rab18	Rab18					
5	265	502	OG0003726	fly	FBgn0031090	Rab35	Rab35					
5	265	502	OG0005540	fly	FBgn0015791	Rab14	Rab14					
5	265	502	OG0005606	fly	FBgn0039966	Rab21	Rab21					
5	265	502	OG0006540	fly	FBgn0031882	Rab30	Rab30					
5	265	502	OG0008150	fly	FBgn0037364	Rab23	Rab23					
5	265	502	OG0009463	fly	FBgn0015793	Rab19	Rab19					
5	265	502	OG0012127	fly	FBgn0030200	RabX2	RabX2					
5	265	502	OG0012127	fly	FBgn0030221	Rab at 9Db	Rab9Db					
5	265	502	OG0012127	fly	FBgn0052670	Rab at 9Fb	Rab9Fb					
5	265	502	OG0012127	fly	FBgn0052671	Rab at 9Fa	Rab9Fa					
5	265	502	OG0012127	fly	FBgn0052673	Rab at 9E	Rab9E					
5	265	502	OG0012127	fly	FBgn0067052	Rab at 9D	Rab9D					
5	265	502	OG0025762	fly	FBgn0035155	RabX6	RabX6					
5	265	502	OG0026471	fly	FBgn0015372	RabX1	RabX1					
5	265	502	OG0026545	fly	FBgn0051118	RabX4	RabX4					
5	265	502	OG0027965	fly	FBgn0032782	Rab9	Rab9					
5	265	503	OG0001699	fly	FBgn0030391	Rab40	Rab40					
5	265	504	OG0002761	fly	FBgn0020255	Ran	Ran					
5	265	504	OG0027746	fly	FBgn0036497	Ran-like	Ran-like					
5	266	509	OG0000196	fly	FBgn0003205	Ras oncogene at 85D	Ras85D					
5	266	509	OG0000196	fly	FBgn0004636	Rap1 GTPase	Rap1					
5	266	509	OG0001460	fly	FBgn0283666	Ras-associated protein 2-like	Rap2l					
5	266	509	OG0001553	fly	FBgn0037754		CG8500					
5	266	509	OG0002100	fly	FBgn0015286	Ras-like protein A	Rala					
5	266	509	OG0002280	fly	FBgn0041191	Ras homolog enriched in brain	Rheb					
5	266	509	OG0002669	fly	FBgn0003206	Ras oncogene at 64B	Ras64B					
5	266	509	OG0004202	fly	FBgn0265605	Ras-related protein interacting with calmodulin	Ric					
5	266	509	OG0005758	fly	FBgn0040370		CG13375					
5	266	509	OG0005758	fly	FBgn0050158		CG30158					
5	266	509	OG0009496	fly	FBgn0035711		CG8519					
5	266	509	OG0013818	fly	FBgn0031906		CG5160					
5	266	509	OG0015034	fly	FBgn0260658		CG42541					
5	266	510	OG0003282	fly	FBgn0035733		CG8641					
5	266	512	OG0015034	fly	FBgn0085419	Rad, Gem/Kir family member 2	Rgk2					
5	266	512	OG0015034	fly	FBgn0264753	Rad, Gem/Kir family member 1	Rgk1					
5	266	512	OG0016060	fly	FBgn0085426	Rad, Gem/Kir family member 3	Rgk3					
5	268	515	OG0002019	fly	FBgn0040513	kappaB-Ras	kappaB-Ras					
5	269	516	OG0002991	fly	FBgn0037326		CG14669					
5	270	517	OG0008094	fly	FBgn0030792		CG4789					
5	270	517	OG0027933	fly	FBgn0031460		CG15399					
6	285	554	OG0002907	fly	FBgn0053082	Ribonuclease P/MRP subunit p21	Rpp21					
6	294	567	OG0007882	fly	FBgn0033828		CG17048					
6	327	606	OG0007875	fly	FBgn0265464	TNF-receptor-associated factor 6	Traf6					
6	328	607	OG0015008	fly	FBgn0085318		CG34289					
7	330	609	OG0000143	fly	FBgn0029994	Lipid droplet subset dehydrogenase 1	Ldsdh1					
7	330	609	OG0000143	fly	FBgn0039040		CG13833					
7	330	609	OG0000386	fly	FBgn0037354		CG12171					
7	330	609	OG0000386	fly	FBgn0040349		CG3699					
7	330	609	OG0000386	fly	FBgn0051546		CG31546					
7	330	609	OG0000386	fly	FBgn0051548		CG31548					
7	330	609	OG0000386	fly	FBgn0051549		CG31549					
7	330	609	OG0003140	fly	FBgn0035588		CG10672					
7	330	609	OG0003949	fly	FBgn0029648		CG3603					
7	330	609	OG0004073	fly	FBgn0030968		CG7322					
7	330	609	OG0004074	fly	FBgn0030731	peroxisomal Multifunctional enzyme type 2	Mfe2					
7	330	609	OG0011617	fly	FBgn0030519		CG11151					
7	330	612	OG0006825	fly	FBgn0021765	scully	scu					
7	330	613	OG0008268	fly	FBgn0031360		CG31937					
7	330	616	OG0005023	fly	FBgn0039304		CG10425					
7	330	618	OG0000143	fly	FBgn0039043		CG17121					
7	331	621	OG0000066	fly	FBgn0029866		CG3842					
7	331	621	OG0000066	fly	FBgn0033203		CG2070					
7	331	621	OG0000066	fly	FBgn0033204		CG2065					
7	331	621	OG0000066	fly	FBgn0033205		CG2064					
7	331	621	OG0000066	fly	FBgn0034500	Carbonyl reductase	CG11200					
7	331	621	OG0000066	fly	FBgn0038610		CG7675					
7	331	621	OG0000066	fly	FBgn0050491		CG30491					
7	331	621	OG0000066	fly	FBgn0050495		CG30495					
7	331	621	OG0000066	fly	FBgn0286852	nazgul	naz					
7	331	621	OG0003527	fly	FBgn0031972	WW domain containing oxidoreductase	Wwox					
7	332	622	OG0000096	fly	FBgn0033679		CG8888					
7	332	622	OG0025421	fly	FBgn0262112	shroud	sro					
7	332	622	OG0027384	fly	FBgn0261446		CG13377					
7	333	623	OG0000143	fly	FBgn0031630		CG15629					
7	333	623	OG0000143	fly	FBgn0032405	firelighter	firl					
7	333	623	OG0000143	fly	FBgn0032910		CG9265					
7	334	625	OG0000316	fly	FBgn0030992		CG33253					
7	334	625	OG0000316	fly	FBgn0030993	Mec2	Mec2					
7	334	625	OG0000316	fly	FBgn0260657		CG42540					
7	334	625	OG0016982	fly	FBgn0037986		CG14736					
7	334	625	OG0016982	fly	FBgn0051358		CG31358					
7	334	625	OG0025750	fly	FBgn0250821		CG14644					
7	335	627	OG0004872	fly	FBgn0040064	yippee interacting protein 2	yip2					
7	335	627	OG0006668	fly	FBgn0035203		CG9149					
7	335	628	OG0004308	fly	FBgn0029969		CG10932					
7	336	630	OG0000559	fly	FBgn0029975	spidey	spidey					
7	336	630	OG0000559	fly	FBgn0032614		CG13284					
7	336	630	OG0000559	fly	FBgn0032615		CG6012					
7	336	630	OG0000559	fly	FBgn0051809		CG31809					
7	336	630	OG0000559	fly	FBgn0051810		CG31810					
7	337	631	OG0000388	fly	FBgn0030026	sniffer	sni					
7	339	633	OG0001468	fly	FBgn0026268	antdh	antdh					
7	339	633	OG0001468	fly	FBgn0030073		CG10962					
7	339	633	OG0001468	fly	FBgn0030332		CG9360					
7	339	633	OG0001468	fly	FBgn0031775		CG9150					
7	339	633	OG0001468	fly	FBgn0036380		CG8757					
7	339	633	OG0001468	fly	FBgn0038878		CG3301					
7	339	633	OG0001468	fly	FBgn0038946	retinol dehydrogenase B	rdhB					
7	339	633	OG0001468	fly	FBgn0069973		CG40485					
7	339	633	OG0001468	fly	FBgn0263830		CG40486					
7	341	637	OG0003629	fly	FBgn0027583		CG7601					
7	345	642	OG0006931	fly	FBgn0014032	Sepiapterin reductase	Sptr					
7	345	642	OG0006931	fly	FBgn0030041		CG12116					
7	347	645	OG0004428	fly	FBgn0039537		CG5590					
7	348	646	OG0005658	fly	FBgn0015808	Sterol carrier protein X-related thiolase	ScpX					
7	348	646	OG0005658	fly	FBgn0032715		CG17597					
7	349	647	OG0005588	fly	FBgn0025352	Mitochondrial trifunctional protein beta subunit	Mtpbeta					
7	350	648	OG0006469	fly	FBgn0034936	Stomatin like 2	Stoml2					
7	352	650	OG0011163	fly	FBgn0038425		CG14881					
7	357	656	OG0003193	fly	FBgn0000055	Alcohol dehydrogenase	Adh					
7	357	656	OG0003193	fly	FBgn0000056	Adh-related	Adhr					
7	357	656	OG0003193	fly	FBgn0000640	Fat body protein 2	Fbp2					
7	357	656	OG0003193	fly	FBgn0011693	Photoreceptor dehydrogenase	Pdh					
7	357	656	OG0003193	fly	FBgn0036620		CG4842					
7	357	656	OG0003193	fly	FBgn0042137		CG18814					
8	361	660	OG0000238	fly	FBgn0004959	phantom	phm					
8	361	660	OG0000864	fly	FBgn0010383	Cytochrome P450-18a1	Cyp18a1					
8	361	660	OG0003856	fly	FBgn0038095	Cyp304a1	Cyp304a1					
8	361	660	OG0016808	fly	FBgn0001992	Cyp303a1	Cyp303a1					
8	361	660	OG0016808	fly	FBgn0036910	Cyp305a1	Cyp305a1					
8	361	660	OG0016848	fly	FBgn0003486	spook	spo					
8	361	660	OG0016848	fly	FBgn0086917	spookier	spok					
8	362	662	OG0000037	fly	FBgn0005670	Cytochrome P450-4d1	Cyp4d1					
8	362	662	OG0000037	fly	FBgn0010019	Cytochrome P450-4g1	Cyp4g1					
8	362	662	OG0000037	fly	FBgn0011576	Cytochrome P450-4d2	Cyp4d2					
8	362	662	OG0000037	fly	FBgn0015032	Cytochrome P450-4c3	Cyp4c3					
8	362	662	OG0000037	fly	FBgn0015033	Cytochrome P450-4d8	Cyp4d8					
8	362	662	OG0000037	fly	FBgn0015036	Cytochrome P450-4ae1	Cyp4ae1					
8	362	662	OG0000037	fly	FBgn0015037	Cytochrome P450-4p1	Cyp4p1					
8	362	662	OG0000037	fly	FBgn0023541	Cyp4d14	Cyp4d14					
8	362	662	OG0000037	fly	FBgn0030304	Cyp4g15	Cyp4g15					
8	362	662	OG0000037	fly	FBgn0030367	Cyp311a1	Cyp311a1					
8	362	662	OG0000037	fly	FBgn0030615	Cyp4s3	Cyp4s3					
8	362	662	OG0000037	fly	FBgn0031693	Cyp4ac1	Cyp4ac1					
8	362	662	OG0000037	fly	FBgn0031694	Cyp4ac2	Cyp4ac2					
8	362	662	OG0000037	fly	FBgn0031695	Cyp4ac3	Cyp4ac3					
8	362	662	OG0000037	fly	FBgn0031925	Cyp4d21	Cyp4d21					
8	362	662	OG0000037	fly	FBgn0033395	Cyp4p2	Cyp4p2					
8	362	662	OG0000037	fly	FBgn0033397	Cyp4p3	Cyp4p3					
8	362	662	OG0000037	fly	FBgn0034053	Cyp4aa1	Cyp4aa1					
8	362	662	OG0000037	fly	FBgn0035344	Cyp4d20	Cyp4d20					
8	362	662	OG0000037	fly	FBgn0035790	Cyp316a1	Cyp316a1					
8	362	662	OG0000037	fly	FBgn0036778	Cyp312a1	Cyp312a1					
8	362	662	OG0011207	fly	FBgn0030369	Cyp318a1	Cyp318a1					
8	362	662	OG0011207	fly	FBgn0037601	Cyp313b1	Cyp313b1					
8	362	662	OG0011207	fly	FBgn0038005	Cyp313a5	Cyp313a5					
8	362	662	OG0011207	fly	FBgn0038006	Cyp313a2	Cyp313a2					
8	362	662	OG0011207	fly	FBgn0038007	Cyp313a3	Cyp313a3					
8	362	662	OG0011207	fly	FBgn0038076	Cyp313a4	Cyp313a4					
8	362	662	OG0011207	fly	FBgn0038236	Cyp313a1	Cyp313a1					
8	362	662	OG0013779	fly	FBgn0014469	Cytochrome P450-4e2	Cyp4e2					
8	362	662	OG0013779	fly	FBgn0015034	Cytochrome P450-4e1	Cyp4e1					
8	362	662	OG0013779	fly	FBgn0015035	Cytochrome P450-4e3	Cyp4e3					
8	362	662	OG0013779	fly	FBgn0033292	Cyp4ad1	Cyp4ad1					
8	363	665	OG0000053	fly	FBgn0000473	Cytochrome P450-6a2	Cyp6a2					
8	363	665	OG0000053	fly	FBgn0013771	Cytochrome P450-6a9	Cyp6a9					
8	363	665	OG0000053	fly	FBgn0013772	Cytochrome P450-6a8	Cyp6a8					
8	363	665	OG0000053	fly	FBgn0013773	Cyp6a22	Cyp6a22					
8	363	665	OG0000053	fly	FBgn0015038	Cytochrome P450-9b1	Cyp9b1					
8	363	665	OG0000053	fly	FBgn0015039	Cytochrome P450-9b2	Cyp9b2					
8	363	665	OG0000053	fly	FBgn0015040	Cytochrome P450-9c1	Cyp9c1					
8	363	665	OG0000053	fly	FBgn0015714	Cytochrome P450-6a17	Cyp6a17					
8	363	665	OG0000053	fly	FBgn0025454	Cyp6g1	Cyp6g1					
8	363	665	OG0000053	fly	FBgn0031126	Cyp6v1	Cyp6v1					
8	363	665	OG0000053	fly	FBgn0031182	Cyp6t1	Cyp6t1					
8	363	665	OG0000053	fly	FBgn0031726	Cyp6a16	Cyp6a16					
8	363	665	OG0000053	fly	FBgn0032693	Cyp310a1	Cyp310a1					
8	363	665	OG0000053	fly	FBgn0033065	Cyp6w1	Cyp6w1					
8	363	665	OG0000053	fly	FBgn0033121	Cyp6u1	Cyp6u1					
8	363	665	OG0000053	fly	FBgn0033302	Cyp6a14	Cyp6a14					
8	363	665	OG0000053	fly	FBgn0033304	Cyp6a13	Cyp6a13					
8	363	665	OG0000053	fly	FBgn0033696	Cyp6g2	Cyp6g2					
8	363	665	OG0000053	fly	FBgn0033697	Cyp6t3	Cyp6t3					
8	363	665	OG0000053	fly	FBgn0033775	Cyp9h1	Cyp9h1					
8	363	665	OG0000053	fly	FBgn0033978	Cyp6a23	Cyp6a23					
8	363	665	OG0000053	fly	FBgn0033979	Cyp6a19	Cyp6a19					
8	363	665	OG0000053	fly	FBgn0033980	Cyp6a20	Cyp6a20					
8	363	665	OG0000053	fly	FBgn0033981	Cyp6a21	Cyp6a21					
8	363	665	OG0000053	fly	FBgn0033982	Cyp317a1	Cyp317a1					
8	363	665	OG0000053	fly	FBgn0034756	Cyp6d2	Cyp6d2					
8	363	665	OG0000053	fly	FBgn0038034	Cyp9f3	Cyp9f3					
8	363	665	OG0000053	fly	FBgn0038037	Cyp9f2	Cyp9f2					
8	363	665	OG0000053	fly	FBgn0038194	Cyp6d5	Cyp6d5					
8	363	665	OG0000053	fly	FBgn0039006	Cyp6d4	Cyp6d4					
8	363	665	OG0000053	fly	FBgn0039519	Cyp6a18	Cyp6a18					
8	363	665	OG0011200	fly	FBgn0028940	Cyp28a5	Cyp28a5					
8	363	665	OG0011200	fly	FBgn0030339	Cyp28c1	Cyp28c1					
8	363	665	OG0011200	fly	FBgn0030949	Cyp308a1	Cyp308a1					
8	363	665	OG0011200	fly	FBgn0031432	Cyp309a1	Cyp309a1					
8	363	665	OG0011200	fly	FBgn0031688	Cyp28d2	Cyp28d2					
8	363	665	OG0011200	fly	FBgn0031689	Cyp28d1	Cyp28d1					
8	363	665	OG0011200	fly	FBgn0041337	Cyp309a2	Cyp309a2					
8	364	666	OG0007100	fly	FBgn0000449	disembodied	dib					
8	364	666	OG0007100	fly	FBgn0033524	Cyp49a1	Cyp49a1					
8	364	666	OG0007100	fly	FBgn0033753	Cyp301a1	Cyp301a1					
8	364	666	OG0007100	fly	FBgn0034387	Cyp12b2	Cyp12b2					
8	364	666	OG0007100	fly	FBgn0036806	Cyp12c1	Cyp12c1					
8	364	666	OG0007100	fly	FBgn0037817	Cyp12e1	Cyp12e1					
8	364	666	OG0007100	fly	FBgn0038680	Cyp12a5	Cyp12a5					
8	364	666	OG0007100	fly	FBgn0038681	Cyp12a4	Cyp12a4					
8	364	666	OG0007100	fly	FBgn0050489	Cyp12d1-p	Cyp12d1-p					
8	364	666	OG0007100	fly	FBgn0053503	Cyp12d1-d	Cyp12d1-d					
8	364	666	OG0007965	fly	FBgn0003388	shade	shd					
8	364	667	OG0026573	fly	FBgn0003312	shadow	sad					
9	372	676	OG0000018	fly	FBgn0015316	Trypsin 29F	Try29F					
9	372	676	OG0000018	fly	FBgn0031619		CG3355					
9	372	676	OG0000018	fly	FBgn0033362		CG8172					
9	372	676	OG0000018	fly	FBgn0034518		CG13430					
9	372	676	OG0000018	fly	FBgn0034666		CG9294					
9	372	676	OG0000018	fly	FBgn0036427		CG4613					
9	372	676	OG0000018	fly	FBgn0036436		CG4914					
9	372	676	OG0000018	fly	FBgn0039272		CG11836					
9	372	676	OG0000018	fly	FBgn0042098		CG18735					
9	372	676	OG0000018	fly	FBgn0051954		CG31954					
9	372	676	OG0000366	fly	FBgn0028866		CG18420					
9	372	676	OG0000366	fly	FBgn0053460		CG33460					
9	372	676	OG0000366	fly	FBgn0260477		CG30283					
9	372	676	OG0000715	fly	FBgn0035669		CG6592					
9	372	676	OG0000715	fly	FBgn0250815	Jonah 65Aiv	Jon65Aiv					
9	372	676	OG0002121	fly	FBgn0031389		CG4259					
9	372	676	OG0002121	fly	FBgn0032507		CG9377					
9	372	676	OG0002121	fly	FBgn0058160		CG40160					
9	372	676	OG0002424	fly	FBgn0039101		CG16710					
9	372	676	OG0007250	fly	FBgn0036891		CG9372					
9	372	676	OG0009789	fly	FBgn0033363		CG13744					
9	372	676	OG0011202	fly	FBgn0035971		CG4477					
9	372	676	OG0011202	fly	FBgn0050323		CG30323					
9	372	676	OG0011202	fly	FBgn0085200		CG34171					
9	372	676	OG0012115	fly	FBgn0030926	persephone	psh					
9	372	676	OG0012130	fly	FBgn0039630		CG11843					
9	372	676	OG0012141	fly	FBgn0031249		CG11911					
9	372	676	OG0012141	fly	FBgn0038595		CG7142					
9	372	676	OG0012141	fly	FBgn0263234	Phaedra 1	Phae1					
9	372	676	OG0012141	fly	FBgn0263235	Phaedra 2	Phae2					
9	372	676	OG0013807	fly	FBgn0038002		CG12256					
9	372	676	OG0013807	fly	FBgn0038003		CG3916					
9	372	676	OG0013807	fly	FBgn0038014		CG10041					
9	372	676	OG0015010	fly	FBgn0037678		CG16749					
9	372	676	OG0015010	fly	FBgn0052808		CG32808					
9	372	676	OG0016816	fly	FBgn0003319	Stubble	Sb					
9	372	676	OG0016816	fly	FBgn0265011	Notopleural	Np					
9	372	676	OG0016865	fly	FBgn0029827		CG6048					
9	372	676	OG0025863	fly	FBgn0038727		CG7432					
9	372	676	OG0026960	fly	FBgn0054043		CG34043					
9	372	676	OG0026982	fly	FBgn0011653	masquerade	mas					
9	372	676	OG0027091	fly	FBgn0085319		CG34290					
9	372	676	OG0027166	fly	FBgn0036287		CG10663					
9	372	678	OG0002424	fly	FBgn0038250		CG3505					
9	372	678	OG0013807	fly	FBgn0038001		CG17404					
9	372	684	OG0000018	fly	FBgn0284244	lethal (2) k05911	l(2)k05911					
9	372	685	OG0000715	fly	FBgn0023197	Jonah 74E	Jon74E					
9	373	688	OG0001503	fly	FBgn0010359	gammaTrypsin	gammaTry					
9	373	688	OG0003585	fly	FBgn0040341		CG11664					
9	373	688	OG0008385	fly	FBgn0030776		CG4653					
9	373	688	OG0008385	fly	FBgn0031141		CG1304					
9	373	688	OG0012141	fly	FBgn0031248		CG11912					
9	373	689	OG0001503	fly	FBgn0050025		CG30025					
9	373	690	OG0001503	fly	FBgn0042187		CG17234					
9	374	691	OG0000018	fly	FBgn0034661	tracheal-prostasin	tpr					
9	374	691	OG0000018	fly	FBgn0036817		CG6865					
9	374	691	OG0000366	fly	FBgn0262570		CG43110					
9	374	691	OG0002424	fly	FBgn0051219		CG31219					
9	374	691	OG0008175	fly	FBgn0033192	Corin	Corin					
9	374	691	OG0016888	fly	FBgn0035501		CG1299					
9	374	691	OG0025900	fly	FBgn0286782	filzig	flz					
9	375	694	OG0000366	fly	FBgn0260474		CG30002					
9	375	694	OG0000715	fly	FBgn0001285	Jonah 44E	Jon44E					
9	375	694	OG0000715	fly	FBgn0003356	Jonah 99Cii	Jon99Cii					
9	375	694	OG0000715	fly	FBgn0003357	Jonah 99Ciii	Jon99Ciii					
9	375	694	OG0000715	fly	FBgn0020906	Jonah 25Bi	Jon25Bi					
9	375	694	OG0000715	fly	FBgn0035661		CG10477					
9	375	694	OG0000715	fly	FBgn0035665	Jonah 65Aiii	Jon65Aiii					
9	375	694	OG0000715	fly	FBgn0036022		CG8329					
9	375	694	OG0000715	fly	FBgn0036023		CG18179					
9	375	694	OG0000715	fly	FBgn0036264		CG11529					
9	375	694	OG0000715	fly	FBgn0036738		CG7542					
9	375	694	OG0000715	fly	FBgn0039777	Jonah 99Fii	Jon99Fii					
9	375	694	OG0000715	fly	FBgn0039778	Jonah 99Fi	Jon99Fi					
9	375	694	OG0000715	fly	FBgn0040060	yippee interacting protein 7	yip7					
9	375	694	OG0002121	fly	FBgn0028517		CG18478					
9	375	694	OG0002121	fly	FBgn0032213		CG5390					
9	375	694	OG0002121	fly	FBgn0033321		CG8738					
9	375	694	OG0002121	fly	FBgn0036612		CG4998					
9	375	694	OG0002121	fly	FBgn0037627		CG13318					
9	375	694	OG0002121	fly	FBgn0051827		CG31827					
9	375	694	OG0002424	fly	FBgn0039494	Gram-positive Specific Serine protease	grass					
9	375	694	OG0008387	fly	FBgn0038482		CG4053					
9	375	694	OG0012115	fly	FBgn0030051	Serine Protease Immune Response Integrator	spirit					
9	375	694	OG0012130	fly	FBgn0039628		CG11841					
9	375	694	OG0012130	fly	FBgn0039629		CG11842					
9	375	694	OG0013789	fly	FBgn0011556	zetaTrypsin	zetaTry					
9	375	694	OG0015010	fly	FBgn0037677		CG12951					
9	376	696	OG0000366	fly	FBgn0050087		CG30087					
9	376	696	OG0000366	fly	FBgn0050287		CG30287					
9	376	696	OG0001503	fly	FBgn0264253	Spermathecal endopeptidase 2	Send2					
9	376	696	OG0008387	fly	FBgn0038485		CG5255					
9	376	696	OG0008387	fly	FBgn0051267		CG31267					
9	376	696	OG0011202	fly	FBgn0036832		CG18223					
9	377	698	OG0000366	fly	FBgn0261584		CG42694					
9	377	698	OG0002121	fly	FBgn0031471		CG3117					
9	377	699	OG0002424	fly	FBgn0051220		CG31220					
9	378	700	OG0000366	fly	FBgn0032551		CG18636					
9	378	700	OG0000366	fly	FBgn0050083		CG30083					
9	378	700	OG0000366	fly	FBgn0050088		CG30088					
9	378	700	OG0000366	fly	FBgn0050090		CG30090					
9	378	700	OG0000366	fly	FBgn0053462		CG33462					
9	378	700	OG0000366	fly	FBgn0263999		CG43742					
9	378	700	OG0003585	fly	FBgn0039568		CG4815					
9	380	702	OG0000366	fly	FBgn0053465		CG33465					
9	380	702	OG0008385	fly	FBgn0031409		CG4271					
9	380	702	OG0011202	fly	FBgn0035003		CG15873					
9	382	705	OG0000715	fly	FBgn0035670		CG10472					
9	382	705	OG0002121	fly	FBgn0031470		CG18557					
9	382	705	OG0008387	fly	FBgn0051265		CG31265					
9	385	708	OG0000035	fly	FBgn0023479	Tequila	teq					
9	385	708	OG0000366	fly	FBgn0050288		CG30288					
9	385	708	OG0012130	fly	FBgn0034139		CG4927					
9	386	709	OG0003585	fly	FBgn0052277		CG32277					
9	386	709	OG0026121	fly	FBgn0038447		CG14892					
9	387	710	OG0015078	fly	FBgn0025383		CG14780					
9	387	710	OG0016865	fly	FBgn0029828		CG6067					
9	388	711	OG0027268	fly	FBgn0085438		CG34409					
9	389	712	OG0000715	fly	FBgn0052382	sphinx2	sphinx2					
9	389	712	OG0000715	fly	FBgn0052383	sphinx1	sphinx1					
9	391	714	OG0012130	fly	FBgn0034796		CG3700					
10	396	721	OG0000328	fly	FBgn0015024	Casein kinase Ialpha	CkIalpha					
10	396	721	OG0000328	fly	FBgn0030384		CG2577					
10	396	721	OG0000328	fly	FBgn0032650		CG7094					
10	396	721	OG0000328	fly	FBgn0037325		CG12147					
10	396	721	OG0001946	fly	FBgn0027889	ballchen	ball					
10	396	721	OG0001956	fly	FBgn0039908	Asator	Asator					
10	396	722	OG0000328	fly	FBgn0002413	discs overgrown	dco					
10	396	723	OG0027129	fly	FBgn0027504		CG8878					
10	396	724	OG0000962	fly	FBgn0250823	gilgamesh	gish					
10	396	725	OG0028054	fly	FBgn0031441		CG9962					
10	397	726	OG0000560	fly	FBgn0002525	Lamin	Lam					
10	397	726	OG0000560	fly	FBgn0010397	Lamin C	LamC					
10	406	737	OG0027427	fly	FBgn0261004	asterless	asl					
11	409	740	OG0000002	fly	FBgn0039808		CG12071	C2H2 ZINC FINGER TRANSCRIPTION FACTORS	CG12071			(Pfreundt et al., 2010)
11	412	750	OG0001412	fly	FBgn0004606	Zn finger homeodomain 1	zfh1	C2H2 ZINC FINGER TRANSCRIPTION FACTORS	zfh1	Zn finger homeodomain 1	zfh-1, Zinc-finger homeodomain protein 1, zinc finger homeodomain 1, l(3)00865	(Pfreundt et al., 2010)
11	412	750	OG0001412	fly	FBgn0004606	Zn finger homeodomain 1	zfh1	ZINC FINGER HOMEOBOX TRANSCRIPTION FACTORS	zfh1	Zn finger homeodomain 1	zfh-1, Zinc-finger homeodomain protein 1, zinc finger homeodomain 1, l(3)00865	(Bürglin and Affolter, 2016, Zhong and Holland, 2010)
11	412	750	OG0002487	fly	FBgn0038548		CG17806	C2H2 ZINC FINGER TRANSCRIPTION FACTORS	CG17806			(Zolotarev et al., 2016, Pfreundt et al., 2010)
